mode,rsi_buy,rsi_sell,ma_fast,ma_slow,vol_min,sharpe,calmar,total_return,ann_return,max_drawdown,num_trades,win_rate,avg_trade_pct,in_market_pct,param_label
trend,30,70,5,20,0.0,2.924354223598142,19.867414882481256,16.392218522673193,7.010356306145123,-0.3528569946121543,100,0.32,0.9407212344029345,49.50099800399202,trend/MA5-20/V0.0
trend,30,65,5,20,0.0,2.924354223598142,19.867414882481256,16.392218522673193,7.010356306145123,-0.3528569946121543,100,0.32,0.9407212344029345,49.50099800399202,trend/MA5-20/V0.0
trend,45,55,5,20,0.0,2.924354223598142,19.867414882481256,16.392218522673193,7.010356306145123,-0.3528569946121543,100,0.32,0.9407212344029345,49.50099800399202,trend/MA5-20/V0.0
trend,40,65,5,20,0.0,2.924354223598142,19.867414882481256,16.392218522673193,7.010356306145123,-0.3528569946121543,100,0.32,0.9407212344029345,49.50099800399202,trend/MA5-20/V0.0
trend,40,60,5,20,0.0,2.924354223598142,19.867414882481256,16.392218522673193,7.010356306145123,-0.3528569946121543,100,0.32,0.9407212344029345,49.50099800399202,trend/MA5-20/V0.0
trend,45,70,5,20,0.0,2.924354223598142,19.867414882481256,16.392218522673193,7.010356306145123,-0.3528569946121543,100,0.32,0.9407212344029345,49.50099800399202,trend/MA5-20/V0.0
trend,35,75,5,20,0.0,2.924354223598142,19.867414882481256,16.392218522673193,7.010356306145123,-0.3528569946121543,100,0.32,0.9407212344029345,49.50099800399202,trend/MA5-20/V0.0
trend,35,60,5,20,0.0,2.924354223598142,19.867414882481256,16.392218522673193,7.010356306145123,-0.3528569946121543,100,0.32,0.9407212344029345,49.50099800399202,trend/MA5-20/V0.0
trend,45,65,5,20,0.0,2.924354223598142,19.867414882481256,16.392218522673193,7.010356306145123,-0.3528569946121543,100,0.32,0.9407212344029345,49.50099800399202,trend/MA5-20/V0.0
trend,40,75,5,20,0.0,2.924354223598142,19.867414882481256,16.392218522673193,7.010356306145123,-0.3528569946121543,100,0.32,0.9407212344029345,49.50099800399202,trend/MA5-20/V0.0
trend,40,55,5,20,0.0,2.924354223598142,19.867414882481256,16.392218522673193,7.010356306145123,-0.3528569946121543,100,0.32,0.9407212344029345,49.50099800399202,trend/MA5-20/V0.0
trend,45,60,5,20,0.0,2.924354223598142,19.867414882481256,16.392218522673193,7.010356306145123,-0.3528569946121543,100,0.32,0.9407212344029345,49.50099800399202,trend/MA5-20/V0.0
momentum,50,65,10,50,0.0,2.9207388309209024,15.022605422711631,6.844426098648073,3.4846257476238724,-0.23195881470438606,38,0.4473684210526316,2.210019282503664,17.465069860279442,momentum/B50/S65/MA10-50/V0.0
momentum,50,60,5,50,1.0,2.9201132430648853,19.396660586174377,5.317043688234245,2.8300876726343267,-0.14590592334494767,23,0.5652173913043478,3.8466728006394844,8.117099135063206,momentum/B50/S60/MA5-50/V1.0
